entry_idx,entry_time,entry_price,size_usd,qty,status,exit_idx,exit_time,exit_price,pnl,reason
135681,2025-04-16 05:25:00,0.01171794382361689,315799.9964344962,26973009.603219695,closed,135693,2025-04-16 06:25:00,0.011734241905438834,233.5923053811867,timeout
135682,2025-04-16 05:30:00,0.011710197814602833,316033.5887398774,27011417.84101516,closed,135694,2025-04-16 06:30:00,0.011787531382948642,1888.5231158486065,timeout
135683,2025-04-16 05:35:00,0.011765610003737634,317922.111855726,27034193.185010713,closed,135695,2025-04-16 06:35:00,0.01177632029088472,-36.00817559297377,timeout
135687,2025-04-16 05:55:00,0.011725662892619088,317886.103680133,27128017.040461943,closed,135699,2025-04-16 06:55:00,0.011810349918238261,2026.562047515873,timeout
135688,2025-04-16 06:00:00,0.011706130335501726,319912.6657276489,27342962.882705033,closed,135700,2025-04-16 07:00:00,0.011766153292080516,1327.6013910773154,timeout
135689,2025-04-16 06:05:00,0.011706266644831136,321240.2671187262,27461127.296864953,closed,135701,2025-04-16 07:05:00,0.011744599630531254,796.858226538013,timeout
135690,2025-04-16 06:10:00,0.011750390919366749,322037.1253452642,27430760.250874292,closed,135702,2025-04-16 07:10:00,0.011762698287730062,139.10862734417387,timeout
135691,2025-04-16 06:15:00,0.011745332294010542,322176.2339726084,27444947.097078834,closed,135703,2025-04-16 07:15:00,0.011699747914744174,-1559.7278007025825,timeout
135702,2025-04-16 07:10:00,0.011778482542116107,320616.50617190584,27247089.84209279,closed,135714,2025-04-16 08:10:00,0.0114522133706572,-9051.511565372542,timeout
135706,2025-04-16 07:30:00,0.011686307457317214,311564.9946065333,26672801.52440145,closed,135718,2025-04-16 08:30:00,0.011617093041734906,-2170.6466725325113,timeout
135710,2025-04-16 07:50:00,0.01161025386307852,309394.34793400083,26658137.854041085,closed,135722,2025-04-16 08:50:00,0.011542537666748306,-2154.6103095425256,timeout
135714,2025-04-16 08:10:00,0.011471390040783498,307239.7376244583,26802733.80654788,closed,135726,2025-04-16 09:10:00,0.011661933471128854,4867.102294788696,timeout
135715,2025-04-16 08:15:00,0.011464479103122644,312106.839919247,27248720.090732235,closed,135727,2025-04-16 09:15:00,0.011640776617666888,4617.446446589123,timeout
135716,2025-04-16 08:20:00,0.011496081529192915,316724.28636583616,27567611.31219742,closed,135728,2025-04-16 09:20:00,0.011604135688750409,2696.5489741479037,timeout
135717,2025-04-16 08:25:00,0.011581381989076541,319420.83533998404,27607678.076057393,closed,135729,2025-04-16 09:25:00,0.011618806744489032,867.2990561162181,timeout
135718,2025-04-16 08:30:00,0.011635509367063401,320288.13439610024,27551667.474933356,closed,135730,2025-04-16 09:30:00,0.01162132718960389,-581.5483582882042,timeout
135722,2025-04-16 08:50:00,0.011560754078487914,319706.58603781206,27670640.993405923,closed,135734,2025-04-16 09:50:00,0.011538743211659637,-901.4083681006822,timeout
135733,2025-04-16 09:45:00,0.011534250384321576,318805.17766971135,27657254.937946677,closed,135745,2025-04-16 10:45:00,0.011688522573018785,3985.7127604739135,timeout
135734,2025-04-16 09:50:00,0.011558469318129126,322790.89043018525,27952103.43177912,closed,135746,2025-04-16 10:50:00,0.011678013711896086,3147.2447692818187,timeout
135735,2025-04-16 09:55:00,0.01154014890270568,325938.13519946707,28268702.098826285,closed,135747,2025-04-16 10:55:00,0.011633720699675705,2440.943320644681,timeout
135736,2025-04-16 10:00:00,0.011608129083257401,328379.07852011174,28313422.876367625,closed,135748,2025-04-16 11:00:00,0.011679376242339235,1809.7433136892803,timeout
135738,2025-04-16 10:10:00,0.01160181868421345,330188.82183380105,28484197.880762685,closed,135750,2025-04-16 11:10:00,0.011681403420101375,2049.391538101782,timeout
135739,2025-04-16 10:15:00,0.011665976894336919,332238.2133719028,28501176.406614292,closed,135751,2025-04-16 11:15:00,0.011722463972947966,1366.0435710289528,timeout
135745,2025-04-16 10:45:00,0.01170326162840454,333604.2569429318,28522935.785134386,closed,135757,2025-04-16 11:45:00,0.011777538580912935,1823.5690321956167,timeout
135748,2025-04-16 11:00:00,0.011691547872781512,335427.8259751274,28710761.446129195,closed,135760,2025-04-16 12:00:00,0.011746153728778616,1308.6900087026497,timeout
135754,2025-04-16 11:30:00,0.011636100013031173,336736.51598383003,28949150.273713037,closed,135766,2025-04-16 12:30:00,0.011747091242604462,2824.190058111237,timeout
135755,2025-04-16 11:35:00,0.01166548209117959,339560.70604194124,29131838.198519327,closed,135767,2025-04-16 12:35:00,0.011727427926283602,1569.9251121932512,timeout
135756,2025-04-16 11:40:00,0.01171192627042249,341130.6311541345,29144009.49629513,closed,135768,2025-04-16 12:40:00,0.011666974811042145,-1619.0712599663261,timeout
135763,2025-04-16 12:15:00,0.011763667901063792,339511.55989416817,28877397.28622677,closed,135775,2025-04-16 13:15:00,0.011540517156656062,-6756.039816931483,timeout
135768,2025-04-16 12:40:00,0.011682466092087512,332755.5200772367,28501543.475566313,closed,135780,2025-04-16 13:40:00,0.011659907893719195,-928.9589921736397,timeout
135772,2025-04-16 13:00:00,0.011684478977500313,331826.56108506303,28421975.25353859,closed,135784,2025-04-16 14:00:00,0.011614950893697478,-2203.1740192949933,timeout
135776,2025-04-16 13:20:00,0.011585626269649749,329623.38706576807,28462428.725133244,closed,135788,2025-04-16 14:20:00,0.0117625309475399,4668.501466419858,timeout
135777,2025-04-16 13:25:00,0.011583407234870322,334291.8885321879,28878013.867673457,closed,135789,2025-04-16 14:25:00,0.011771067809753614,5127.508204216925,timeout
135778,2025-04-16 13:30:00,0.011627783254086154,339419.39673640486,29202391.52855587,closed,135790,2025-04-16 14:30:00,0.011862280776913082,6473.201159368751,timeout
135779,2025-04-16 13:35:00,0.011679598265383836,345892.5978957736,29631851.10046891,closed,135791,2025-04-16 14:35:00,0.011787616019600792,2874.898716075551,timeout
135780,2025-04-16 13:40:00,0.011677461277863578,348767.4966118492,29893502.752365574,closed,135792,2025-04-16 14:40:00,0.011876608701148282,5738.087586064587,timeout
135781,2025-04-16 13:45:00,0.011678588285833987,354505.58419791376,30380116.907868177,closed,135793,2025-04-16 14:45:00,0.011884146803366795,5999.524523561515,timeout
135782,2025-04-16 13:50:00,0.011583942271155867,360505.1087214753,31134390.596897423,closed,135794,2025-04-16 14:50:00,0.011894674921540638,9280.217386077276,timeout
135783,2025-04-16 13:55:00,0.011553472918924857,369785.32610755257,32021590.414578505,closed,135795,2025-04-16 14:55:00,0.011887367524614665,10304.259568153944,timeout
135784,2025-04-16 14:00:00,0.011631538109935122,380089.5856757065,32693066.030939836,closed,135796,2025-04-16 15:00:00,0.011887372041584727,7968.510245596929,timeout
135785,2025-04-16 14:05:00,0.011675284301456347,388058.09592130344,33249772.592006117,closed,135797,2025-04-16 15:05:00,0.01191888197041862,7653.750487835956,timeout
135787,2025-04-16 14:15:00,0.011649654046947356,395711.8464091394,33990022.883451246,closed,135799,2025-04-16 15:15:00,0.012094265668340173,14767.423256355973,timeout
135788,2025-04-16 14:20:00,0.01177786268093602,410479.2696654954,34872081.35804056,closed,135800,2025-04-16 15:20:00,0.012062918334271944,9556.446148209692,timeout
135804,2025-04-16 15:40:00,0.012011909178791616,420035.71581370506,34988397.81871762,closed,135816,2025-04-16 16:40:00,0.01178793341868563,-8219.169364971658,timeout
135808,2025-04-16 16:00:00,0.012013281097134103,411816.5464487334,34306610.00072754,closed,135820,2025-04-16 17:00:00,0.012051214041858285,1000.814085626688,timeout
135811,2025-04-16 16:15:00,0.011916288799234453,412817.3605343601,34655587.6875722,closed,135823,2025-04-16 17:15:00,0.012125331806930434,6768.368246468054,timeout
135812,2025-04-16 16:20:00,0.011891118815835237,419585.7287808282,35318664.03879025,closed,135824,2025-04-16 17:20:00,0.012085601656381284,6626.751052507435,timeout
135813,2025-04-16 16:25:00,0.011851315169707378,426212.4798333356,35985518.39187231,closed,135825,2025-04-16 17:25:00,0.012082123923199678,7923.267338483437,timeout
135814,2025-04-16 16:30:00,0.01186655056302044,434135.74717181904,36605037.70420059,closed,135826,2025-04-16 17:30:00,0.01197876902387594,3693.080317864284,timeout
135815,2025-04-16 16:35:00,0.011759642170748773,437828.82748968335,37255686.47801934,closed,135827,2025-04-16 17:35:00,0.011930507432340727,5988.685879347867,timeout
135816,2025-04-16 16:40:00,0.011808166888157584,443817.5133690312,37614841.37376313,closed,135828,2025-04-16 17:40:00,0.011821054748217373,163.23739628935607,timeout
135817,2025-04-16 16:45:00,0.011830386320375337,443980.75076532055,37552292.20716574,closed,135829,2025-04-16 17:45:00,0.011651548017216335,-7099.557271920362,timeout
135822,2025-04-16 17:10:00,0.0119918048065432,436881.1934934002,36467545.366727896,closed,135829,2025-04-16 17:45:00,0.011625001962155207,-13591.519410156809,stop_loss
135827,2025-04-16 17:35:00,0.011945167704315434,423289.67408324336,35454365.86675964,closed,135830,2025-04-16 17:50:00,0.011581458689009805,-13301.827663112845,stop_loss
135831,2025-04-16 17:55:00,0.011505922173487932,409987.8464201305,35651117.08001135,closed,135843,2025-04-16 18:55:00,0.011742118987481799,8010.356741099747,timeout
135832,2025-04-16 18:00:00,0.011697204362853023,417998.20316123025,35759962.62821715,closed,135844,2025-04-16 19:00:00,0.01175905421646638,1876.2600059228866,timeout
135833,2025-04-16 18:05:00,0.011804142264218062,419874.4631671531,35597665.38085232,closed,135845,2025-04-16 19:05:00,0.011726393717954852,-3070.2034984148595,timeout
135837,2025-04-16 18:25:00,0.011985640103397043,416804.2596687383,34806201.224946834,closed,135848,2025-04-16 19:20:00,0.011621556674479568,-12917.999384549397,stop_loss
135841,2025-04-16 18:45:00,0.011719623761960792,403886.2602841889,34484824.136286624,closed,135853,2025-04-16 19:45:00,0.011901945627378355,5939.499484006199,timeout
135842,2025-04-16 18:50:00,0.011745377297787601,409825.7597681951,34914445.37128941,closed,135854,2025-04-16 19:50:00,0.01199976791523121,8517.88832546187,timeout
135843,2025-04-16 18:55:00,0.01175468024530638,418343.648093657,35609775.969838016,closed,135855,2025-04-16 19:55:00,0.011987054077490037,7878.762175348019,timeout
135844,2025-04-16 19:00:00,0.011772973592620481,426222.410269005,36221841.61375074,closed,135856,2025-04-16 20:00:00,0.012045508289388248,9441.183468574425,timeout
135845,2025-04-16 19:05:00,0.011738667015683102,435663.5937375794,37125146.46251209,closed,135857,2025-04-16 20:05:00,0.012043011796778242,10772.91143966663,timeout
135846,2025-04-16 19:10:00,0.011795000306397758,446436.50517724606,37872116.15008874,closed,135858,2025-04-16 20:10:00,0.01207760779025728,10290.179067925468,timeout
135848,2025-04-16 19:20:00,0.011631778780643537,456726.68424517155,39301840.138126805,closed,135860,2025-04-16 20:20:00,0.0120847071889348,17525.7873746902,timeout
135849,2025-04-16 19:25:00,0.011608617395749808,474252.4716198617,40876786.03860211,closed,135861,2025-04-16 20:25:00,0.012138737843257938,21212.284181762403,timeout
135850,2025-04-16 19:30:00,0.011652893062606669,495464.75580162415,42543770.891432606,closed,135862,2025-04-16 20:30:00,0.012037150080295789,15885.321517016808,timeout
135851,2025-04-16 19:35:00,0.01171013648939116,511350.07731864095,43693931.24144586,closed,135863,2025-04-16 20:35:00,0.012016091459728167,12902.91145013314,timeout
135852,2025-04-16 19:40:00,0.011752774274776938,524252.9887687741,44621073.17803848,closed,135864,2025-04-16 20:40:00,0.01195531045022338,8412.509868385596,timeout
135853,2025-04-16 19:45:00,0.011913801825017428,532665.4986371597,44724223.227301404,closed,135865,2025-04-16 20:45:00,0.011952524510467397,1101.4510440458312,timeout
135863,2025-04-16 20:35:00,0.012034488452066085,533766.9496812056,44384412.912124194,closed,135875,2025-04-16 21:35:00,0.011912284252605869,-5844.07170645854,timeout
135867,2025-04-16 20:55:00,0.011952093711321367,527922.877974747,44203539.9794647,closed,135879,2025-04-16 21:55:00,0.011945695090196854,-672.8411390926462,timeout
135871,2025-04-16 21:15:00,0.011975914415845685,527250.0368356543,44058664.39672886,closed,135883,2025-04-16 22:15:00,0.011850035318287369,-5940.317732357175,timeout
135875,2025-04-16 21:35:00,0.011927452848395697,521309.7191032971,43741375.99457099,closed,135887,2025-04-16 22:35:00,0.011875172992187837,-2653.8718459006527,timeout
135879,2025-04-16 21:55:00,0.011960202920575928,518655.84725739644,43398531.274152495,closed,135891,2025-04-16 22:55:00,0.011868292022092506,-4364.696483151991,timeout
135883,2025-04-16 22:15:00,0.011871801688436935,514291.15077424445,43363503.43796327,closed,135895,2025-04-16 23:15:00,0.011810398030983988,-2920.7386937516135,timeout
135887,2025-04-16 22:35:00,0.011893156208630525,511370.4120804928,43030159.21242787,closed,135899,2025-04-16 23:35:00,0.011710115395864988,-8243.726106989912,timeout
135891,2025-04-16 22:55:00,0.011884961328633781,503126.6859735029,42372131.20881783,closed,135903,2025-04-16 23:55:00,0.01173956329813414,-6446.787322523082,timeout
135895,2025-04-16 23:15:00,0.011820703198430262,496679.89865097986,42038078.59932119,closed,135907,2025-04-17 00:15:00,0.011690242957709875,-5985.632787825403,timeout
135899,2025-04-16 23:35:00,0.011727611738484715,490694.26586315443,41875257.37012754,closed,135911,2025-04-17 00:35:00,0.011751975155299679,685.609934790122,timeout
135900,2025-04-16 23:40:00,0.011751491073663507,491379.87579794455,41848056.19127444,closed,135912,2025-04-17 00:40:00,0.011733918502532099,-1075.011127623272,timeout
135904,2025-04-17 00:00:00,0.011799542987626473,490304.8646703213,41579449.17489156,closed,135916,2025-04-17 01:00:00,0.011738820190077314,-2944.9861104133424,timeout
135908,2025-04-17 00:20:00,0.011721983103207568,487359.87855990796,41594254.37909942,closed,135920,2025-04-17 01:20:00,0.011818716259597366,3496.599049361306,timeout
135909,2025-04-17 00:25:00,0.011725882303060008,490856.47760926926,41874806.1430873,closed,135921,2025-04-17 01:25:00,0.011841222326597635,4252.382788929291,timeout
135910,2025-04-17 00:30:00,0.011740890821026917,495108.86039819854,42187189.877147116,closed,135922,2025-04-17 01:30:00,0.011809427057473823,2352.69466425925,timeout
135911,2025-04-17 00:35:00,0.011773013225792701,497461.5550624578,42293959.79106086,closed,135923,2025-04-17 01:35:00,0.011812362083829266,1382.2221069139964,timeout
135912,2025-04-17 00:40:00,0.011747547001508625,498843.7771693718,42480096.83806283,closed,135924,2025-04-17 01:40:00,0.011807738452423843,1999.7674905610802,timeout
135913,2025-04-17 00:45:00,0.011754094971611121,500843.54465993284,42639498.09807023,closed,135925,2025-04-17 01:45:00,0.011787643977228262,1023.0812121148116,timeout
135914,2025-04-17 00:50:00,0.011781043752642916,501866.6258720477,42635853.01775955,closed,135926,2025-04-17 01:50:00,0.011783603209510907,-215.8543619902302,timeout
135930,2025-04-17 02:10:00,0.011730718200957956,501650.77151005744,42784713.9880646,closed,135942,2025-04-17 03:10:00,0.011700660015814207,-1793.0743846817986,timeout
135934,2025-04-17 02:30:00,0.011723973451727415,499857.6971253756,42664535.43234684,closed,135946,2025-04-17 03:30:00,0.011641550116177044,-3923.7739747069477,timeout
135938,2025-04-17 02:50:00,0.01165653527725798,495933.9231506687,42580400.37354415,closed,135950,2025-04-17 03:50:00,0.011720136094590277,2367.9276815433814,timeout
135939,2025-04-17 02:55:00,0.011692887821400391,498301.8508322121,42629981.25008231,closed,135951,2025-04-17 03:55:00,0.01172022165689145,582.5276376447953,timeout
135940,2025-04-17 03:00:00,0.011743349255531737,498884.37846985686,42523387.1863158,closed,135952,2025-04-17 04:00:00,0.011757079033212346,317.31903776270536,timeout
135941,2025-04-17 03:05:00,0.011715976704010173,499201.69750761957,42641299.86398049,closed,135953,2025-04-17 04:05:00,0.01173558313966245,469.10556646711586,timeout
135942,2025-04-17 03:10:00,0.011714053265027,499670.80307408667,42681370.38302611,closed,135954,2025-04-17 04:10:00,0.01174348025558275,806.3533251084867,timeout
135943,2025-04-17 03:15:00,0.011695088606545568,500477.15639919514,42823406.896482855,closed,135955,2025-04-17 04:15:00,0.011746444632450342,1792.9967323716346,timeout
135944,2025-04-17 03:20:00,0.011661026534301582,502270.15313156677,43102218.58161561,closed,135956,2025-04-17 04:20:00,0.011764067548804942,4030.2620928930714,timeout
135945,2025-04-17 03:25:00,0.011630042307259777,506300.41522445984,43560218.12135076,closed,135957,2025-04-17 04:25:00,0.01175011165868983,4773.408196775311,timeout
135946,2025-04-17 03:30:00,0.011662221667615517,511073.82342123514,43865232.46255559,closed,135958,2025-04-17 04:30:00,0.011748381008447996,3501.826107447813,timeout
135947,2025-04-17 03:35:00,0.011692213789663019,514575.64952868293,44029746.68680439,closed,135959,2025-04-17 04:35:00,0.011749978176079954,1998.969980449593,timeout
135948,2025-04-17 03:40:00,0.011716877264067572,516574.6195091325,44129046.60081433,closed,135960,2025-04-17 04:40:00,0.011761184260752148,1658.540463488543,timeout
135949,2025-04-17 03:45:00,0.011722673344578442,518233.15997262107,44240495.131690376,closed,135961,2025-04-17 04:45:00,0.011804613645126149,3228.436191714635,timeout
135990,2025-04-17 07:10:00,0.01211332228245882,521461.59616433573,43071082.52782157,closed,136002,2025-04-17 08:10:00,0.012114886358873466,-442.7731358738001,timeout
135996,2025-04-17 07:40:00,0.01213935994585144,521018.82302846195,42935214.09381639,closed,136008,2025-04-17 08:40:00,0.011959947520142646,-8291.806998096463,timeout
136000,2025-04-17 08:00:00,0.01212034681841092,512727.0160303655,42335646.60476967,closed,136012,2025-04-17 09:00:00,0.01185631279041709,-11543.351462927778,timeout
136004,2025-04-17 08:20:00,0.012052912218757204,501183.6645674377,41619636.65233663,closed,136016,2025-04-17 09:20:00,0.011930588193870953,-5385.216697555311,timeout
136008,2025-04-17 08:40:00,0.01197734428369999,495798.4478698824,41423548.155224524,closed,136020,2025-04-17 09:40:00,0.01197642462319176,-436.37410116382625,timeout
136012,2025-04-17 09:00:00,0.011865427212705702,495362.0737687186,41763938.43425669,closed,136024,2025-04-17 10:00:00,0.011945001680913846,2762.566738634303,timeout
136013,2025-04-17 09:05:00,0.011980478849050865,498124.6405073529,41614422.76586073,closed,136025,2025-04-17 10:05:00,0.01198449622399291,-144.3874060067763,timeout
136017,2025-04-17 09:25:00,0.011908424334610593,497980.2531013461,41836533.06740705,closed,136029,2025-04-17 10:25:00,0.011858870549872776,-2591.8089117464406,timeout
136021,2025-04-17 09:45:00,0.012002438906796108,495388.44418959966,41296135.72770921,closed,136033,2025-04-17 10:45:00,0.011854285950969231,-6590.936087629755,timeout
136025,2025-04-17 10:05:00,0.012001110144672393,488797.5081019699,40760299.20796947,closed,136037,2025-04-17 11:05:00,0.011936899148524272,-2977.439009522889,timeout
136029,2025-04-17 10:25:00,0.011869949524416524,485820.069092447,40949095.506780766,closed,136041,2025-04-17 11:25:00,0.01197911994110719,3981.7918163973045,timeout
136030,2025-04-17 10:30:00,0.011878586089790666,489801.8609088443,41256895.29218701,closed,136042,2025-04-17 11:30:00,0.011980609974650828,3742.8468777290964,timeout
136031,2025-04-17 10:35:00,0.011849884126336006,493544.7077865734,41680998.88409538,closed,136043,2025-04-17 11:35:00,0.011975128694520255,4846.107941469083,timeout
136032,2025-04-17 10:40:00,0.011836998309905644,498390.81572804245,42143650.915613264,closed,136044,2025-04-17 11:40:00,0.012005117215647464,6795.40569557441,timeout
136033,2025-04-17 10:45:00,0.011871614546329623,505186.22142361687,42595802.81818017,closed,136045,2025-04-17 11:45:00,0.011973292673350403,4064.393698361717,timeout
136034,2025-04-17 10:50:00,0.011913608961577444,509250.61512197857,42761828.45931469,closed,136046,2025-04-17 11:50:00,0.011972996170580228,1970.6649007705655,timeout
136035,2025-04-17 10:55:00,0.011912444185634231,511221.28002274915,42952552.5140942,closed,136047,2025-04-17 11:55:00,0.011957989939056151,1636.2751944380057,timeout
136036,2025-04-17 11:00:00,0.011986811625380154,512857.55521718715,42820201.654603586,closed,136048,2025-04-17 12:00:00,0.011953977496448215,-1754.3752063235152,timeout
136040,2025-04-17 11:20:00,0.011982986857649659,511103.18001086364,42666598.21444725,closed,136052,2025-04-17 12:20:00,0.011920575980059732,-3257.5393892419397,timeout
136051,2025-04-17 12:15:00,0.01193270503364545,507845.6406216217,42575925.60543442,closed,136063,2025-04-17 13:15:00,0.011704317851020383,-10278.100389251607,timeout
136055,2025-04-17 12:35:00,0.011856323196522855,497567.5402323701,41999454.73388791,closed,136067,2025-04-17 13:35:00,0.011678476469957061,-7818.9392597032465,timeout
136059,2025-04-17 12:55:00,0.011874111318860008,489748.6009726668,41273268.24310356,closed,136071,2025-04-17 13:55:00,0.01169069715942832,-7964.517573280032,timeout
136063,2025-04-17 13:15:00,0.011723703526296649,481784.0833993868,41132424.092835896,closed,136075,2025-04-17 14:15:00,0.011569237041788262,-6631.560101880407,timeout
136067,2025-04-17 13:35:00,0.01169656986109332,475152.5232975064,40659979.74478062,closed,136079,2025-04-17 14:35:00,0.011375067277037803,-13345.765113915491,timeout
136071,2025-04-17 13:55:00,0.011701051598423459,461806.7581835909,39480786.37117131,closed,136083,2025-04-17 14:55:00,0.011473425141500626,-9513.001180234302,timeout
136075,2025-04-17 14:15:00,0.011588839801347494,452293.7570033566,39064929.780908324,closed,136087,2025-04-17 15:15:00,0.011671620893424,2976.1100219086998,timeout
136076,2025-04-17 14:20:00,0.01154967917846356,455269.8670252653,39444625.4570495,closed,136088,2025-04-17 15:20:00,0.011635094439675189,2986.4164481049897,timeout
136077,2025-04-17 14:25:00,0.011409276157983622,458256.2834733703,40190868.57335295,closed,136089,2025-04-17 15:25:00,0.01159294859585993,6981.249702822365,timeout
136078,2025-04-17 14:30:00,0.01139557512710127,465237.53317619266,40842554.049354106,closed,136090,2025-04-17 15:30:00,0.011644618024466993,9652.782766515134,timeout
136079,2025-04-17 14:35:00,0.011384065422881636,474890.3159427078,41730256.233981356,closed,136091,2025-04-17 15:35:00,0.011719974746468216,13464.25738432508,timeout
136080,2025-04-17 14:40:00,0.011489797435136201,488354.5733270329,42521077.346715964,closed,136092,2025-04-17 15:40:00,0.01168286523658249,7674.601086688,timeout
136081,2025-04-17 14:45:00,0.011490679388264265,496029.1744137209,43185545.39558775,closed,136093,2025-04-17 15:45:00,0.011670550410325362,7219.8889286675,timeout
136082,2025-04-17 14:50:00,0.011521116772107202,503249.0633423884,43718969.97153926,closed,136094,2025-04-17 15:50:00,0.011662694896662277,5872.097078526184,timeout
136083,2025-04-17 14:55:00,0.011492299671389884,509121.1604209146,44340808.25822284,closed,136095,2025-04-17 15:55:00,0.011661587654122028,7193.407700034895,timeout
136084,2025-04-17 15:00:00,0.011520495431194244,516314.5681209495,44861809.72464588,closed,136096,2025-04-17 16:00:00,0.01160367802428891,3469.7700879400054,timeout
136085,2025-04-17 15:05:00,0.011615854452189022,519784.3382088895,44789688.772847,closed,136097,2025-04-17 16:05:00,0.011702932466175792,3603.398399947121,timeout
136086,2025-04-17 15:10:00,0.011641313349881137,523387.73660883657,44976173.98030735,closed,136098,2025-04-17 16:10:00,0.011651549917710674,-131.17277428154165,timeout
136090,2025-04-17 15:30:00,0.011664011311050477,523256.56383455504,44903163.46301854,closed,136102,2025-04-17 16:30:00,0.011927840289555593,11547.05770355025,timeout
136097,2025-04-17 16:05:00,0.011717996152213413,534803.6215381053,45658979.04363573,closed,136109,2025-04-17 17:05:00,0.011940970383205882,9598.882845847893,timeout
136105,2025-04-17 16:45:00,0.011891597533882492,544402.5043839532,45813557.55145613,closed,136117,2025-04-17 17:45:00,0.012012105553485605,5093.744859720771,timeout
136129,2025-04-17 18:45:00,0.012005002326778888,549496.249243674,45802804.80484071,closed,136138,2025-04-17 19:30:00,0.011636590625828745,-17319.623768705103,stop_loss
136133,2025-04-17 19:05:00,0.011876840290154442,532176.6254749689,44848864.44252224,closed,136145,2025-04-17 20:05:00,0.011828339167286192,-2486.0437352006497,timeout
136137,2025-04-17 19:25:00,0.011714601152385748,529690.5817397683,45257226.7378476,closed,136149,2025-04-17 20:25:00,0.011848528877850444,5741.5345902882655,timeout
136138,2025-04-17 19:30:00,0.011619489324038775,535432.1163300566,46102300.35561018,closed,136150,2025-04-17 20:30:00,0.01179044339809631,7325.197525404336,timeout
136139,2025-04-17 19:35:00,0.011683343013962818,542757.313855461,46480886.68797302,closed,136151,2025-04-17 20:35:00,0.011790292756263735,4447.862334854783,timeout
136140,2025-04-17 19:40:00,0.011665899286851097,547205.1761903157,46950251.06738016,closed,136152,2025-04-17 20:40:00,0.011799179470222035,5943.377614656698,timeout
136141,2025-04-17 19:45:00,0.011696573848492584,553148.5538049724,47318096.989304736,closed,136153,2025-04-17 20:45:00,0.011827261112093446,5660.340583228846,timeout
136142,2025-04-17 19:50:00,0.011739308093064369,558808.8943882013,47647415.960794784,closed,136154,2025-04-17 20:50:00,0.011838069918940843,4402.400460553604,timeout
136143,2025-04-17 19:55:00,0.011710844562723574,563211.2948487549,48113044.15246497,closed,136155,2025-04-17 20:55:00,0.011854940835990957,6315.805578101214,timeout
136144,2025-04-17 20:00:00,0.011814656320822643,569527.1004268561,48220057.60958903,closed,136156,2025-04-17 21:00:00,0.011830981794938931,108.51000998069276,timeout
136145,2025-04-17 20:05:00,0.011841466221811058,569635.6104368367,48131441.524025075,closed,136157,2025-04-17 21:05:00,0.011792666910384329,-2890.4778785526073,timeout
136149,2025-04-17 20:25:00,0.011869892504055632,566745.1325582841,47786267.500698484,closed,136161,2025-04-17 21:25:00,0.01172112659727479,-7481.382089018068,timeout
136160,2025-04-17 21:20:00,0.01179110701202992,559263.750469266,47471670.52620881,closed,136172,2025-04-17 22:20:00,0.011769699706379156,-1374.9371084601971,timeout
136164,2025-04-17 21:40:00,0.011765077544638037,557888.8133608057,47443559.26191051,closed,136176,2025-04-17 22:40:00,0.011753312364849581,-1106.4724941187728,timeout
136168,2025-04-17 22:00:00,0.011847140971853935,556782.340866687,47037453.819944836,closed,136180,2025-04-17 23:00:00,0.01167841230010026,-8289.140450537452,timeout
136172,2025-04-17 22:20:00,0.011791823289154967,548493.2004161496,46557439.98099903,closed,136184,2025-04-17 23:20:00,0.011775299117429226,-1087.9592348782583,timeout
136176,2025-04-17 22:40:00,0.011765985797568703,547405.2411812713,46544106.89407969,closed,136188,2025-04-17 23:40:00,0.011775542408705668,-144.75208404681513,timeout
136180,2025-04-17 23:00:00,0.011697837399975763,547260.4890972244,46822423.776285455,closed,136192,2025-04-18 00:00:00,0.011768653224232043,2952.6564256876804,timeout
136181,2025-04-17 23:05:00,0.011711926592734198,550213.1455229121,47010692.54296925,closed,136193,2025-04-18 00:05:00,0.011831522679106803,5165.113544366404,timeout
136182,2025-04-17 23:10:00,0.011759978819309387,555378.2590672786,47246130.07803306,closed,136194,2025-04-18 00:10:00,0.01179540229646232,1074.3531263936234,timeout
136183,2025-04-17 23:15:00,0.01176916376258314,556452.6121936722,47301310.11506904,closed,136195,2025-04-18 00:15:00,0.011767549818913429,-666.8937663280393,timeout
136187,2025-04-17 23:35:00,0.01177096163567917,555785.7184273442,47240605.05119798,closed,136199,2025-04-18 00:35:00,0.011778788769479603,-182.77730687276483,timeout
136200,2025-04-18 00:40:00,0.011808240717175632,555602.9411204715,47069039.40363194,closed,136212,2025-04-18 01:40:00,0.011825431003890143,174.5758023087683,timeout
136202,2025-04-18 00:50:00,0.011785304830083696,555777.5169227802,47183760.66922321,closed,136214,2025-04-18 01:50:00,0.011815977237641,909.7503118294826,timeout
136203,2025-04-18 00:55:00,0.01179916689396422,556687.2672346097,47196885.73417632,closed,136215,2025-04-18 01:55:00,0.01181002429101809,-126.46297924388102,timeout
136212,2025-04-18 01:40:00,0.011836679549588927,556560.8042553659,47034632.32108222,closed,136224,2025-04-18 02:40:00,0.011876810881112752,1224.2420069042848,timeout
136213,2025-04-18 01:45:00,0.011885672326649343,557785.0462622702,46975328.13392877,closed,136225,2025-04-18 02:45:00,0.011915127052040156,1093.830227800593,timeout
